transaction_id,customer_id,merchant_id,merchant_category,payment_method,location_type,hour,day_of_week,amount,failed_attempts_24h,txn_count_1h,txn_count_24h,account_age_days,previous_chargebacks,device_changed,ip_location_mismatch,is_fraud
TXN0023794,10467,807,gaming,upi,same_city,1,4,120.41,0,2,7,461,0,0,0,0
TXN0023795,12117,629,fuel,upi,same_city,20,0,199.08,0,0,6,1818,0,0,0,0
TXN0023796,10200,739,electronics,upi,different_state,0,6,121.82,0,0,6,1932,0,0,0,0
TXN0023797,10307,892,crypto,net_banking,same_city,23,3,517.34,0,1,4,1099,1,0,0,1
TXN0023798,12045,866,grocery,wallet,same_state,15,3,400.72,0,1,7,1063,0,0,0,0
TXN0023799,10921,843,grocery,wallet,same_state,22,0,60.26,0,2,8,2156,0,0,0,0
TXN0023800,12339,803,fuel,credit_card,same_state,3,4,170.68,0,0,3,807,0,0,1,0
TXN0023801,12971,604,restaurant,credit_card,same_state,12,4,96.36,0,0,8,951,0,0,0,0
TXN0023802,10882,666,electronics,wallet,same_city,12,6,340.02,0,1,4,2464,0,0,0,0
TXN0023803,10585,541,fuel,credit_card,same_state,2,5,211.85,0,1,8,490,0,0,0,0
TXN0023804,11720,753,fashion,debit_card,same_state,16,2,50.0,0,0,4,2080,0,0,0,0
TXN0023805,10508,849,grocery,credit_card,same_city,5,5,104.25,0,2,6,601,1,0,0,0
TXN0023806,10004,800,gaming,upi,same_state,3,3,50.0,0,1,4,453,1,0,0,0
TXN0023807,12340,885,fashion,wallet,same_city,12,2,643.43,0,0,6,508,2,1,0,0
TXN0023808,10359,704,grocery,wallet,same_state,17,4,174.82,0,2,6,296,0,0,0,0
TXN0023809,10213,694,travel,debit_card,same_city,20,4,471.99,0,2,6,2268,1,0,0,0
TXN0023810,11459,670,electronics,upi,same_city,13,1,169.74,0,1,5,962,0,0,0,0
TXN0023811,10562,749,grocery,debit_card,same_city,1,6,90.0,0,2,7,865,1,1,0,0
TXN0023812,12812,603,grocery,debit_card,different_state,21,1,54.97,0,1,9,1878,0,0,0,0
TXN0023813,10044,862,grocery,credit_card,same_city,0,0,195.38,0,2,7,1530,0,0,0,0
TXN0023814,12750,538,fashion,credit_card,different_state,18,6,190.14,0,2,8,2024,0,0,1,0
TXN0023815,10633,735,grocery,upi,same_city,19,5,89.02,2,2,10,1419,0,0,1,0
TXN0023816,11435,633,grocery,upi,different_state,22,2,90.82,0,0,4,992,0,0,0,0
TXN0023817,11210,751,restaurant,debit_card,same_city,20,1,324.03,1,1,4,1310,0,0,0,0
TXN0023818,11749,669,grocery,upi,same_city,4,3,71.61,1,1,6,49,0,0,0,0
TXN0023819,12708,782,fashion,credit_card,same_city,5,3,208.65,1,1,4,120,0,0,0,0
TXN0023820,12768,706,restaurant,upi,same_city,11,5,174.21,0,2,9,1366,0,1,0,0
TXN0023821,10593,642,grocery,debit_card,same_city,19,2,348.34,0,1,5,996,0,0,0,0
TXN0023822,11424,518,restaurant,credit_card,international,3,3,85.82,2,0,5,2345,0,1,0,0
TXN0023823,12293,689,travel,credit_card,same_city,13,1,596.68,1,1,6,898,0,0,0,0
TXN0023824,11926,563,gaming,wallet,same_city,20,0,241.68,0,1,4,1234,0,0,0,0
TXN0023825,10856,729,fashion,credit_card,international,22,5,728.98,1,0,5,257,0,0,0,0
TXN0023826,11892,806,fashion,debit_card,same_city,10,5,198.52,0,0,5,1307,0,0,0,0
TXN0023827,10551,674,gaming,wallet,same_city,2,5,115.23,0,4,7,162,0,0,0,0
TXN0023828,10042,812,grocery,debit_card,same_state,13,1,89.61,0,3,5,2092,0,1,0,0
TXN0023829,12888,519,electronics,wallet,different_state,7,1,50.0,0,1,10,1778,0,0,0,0
TXN0023830,10178,775,restaurant,wallet,same_state,16,4,86.58,0,1,4,1966,0,1,1,0
TXN0023831,11480,837,grocery,net_banking,same_city,14,1,219.24,1,1,4,1775,0,0,0,0
TXN0023832,12582,725,fuel,wallet,same_city,6,3,232.16,1,1,4,108,0,0,1,0
TXN0023833,10606,730,fashion,credit_card,same_state,2,0,195.48,0,3,6,1705,0,0,0,0
TXN0023834,10671,600,grocery,credit_card,different_state,6,1,50.0,0,1,3,1118,0,0,0,0
TXN0023835,10926,726,travel,wallet,same_state,9,3,106.72,0,3,5,1176,0,0,0,0
TXN0023836,10016,793,gaming,credit_card,same_city,5,3,50.0,0,2,6,5,0,0,0,0
TXN0023837,11135,537,gaming,credit_card,same_city,20,0,184.48,0,0,2,2064,0,0,0,0
TXN0023838,11638,564,travel,credit_card,same_state,11,2,144.62,0,0,3,2329,0,0,0,0
TXN0023839,12873,575,travel,debit_card,same_state,4,5,459.73,0,2,8,87,0,1,0,0
TXN0023840,12594,888,gaming,upi,same_city,3,2,134.55,0,0,9,120,0,0,0,0
TXN0023841,11053,691,grocery,debit_card,same_city,0,2,521.94,0,2,4,1414,0,0,0,0
TXN0023842,11215,622,fashion,credit_card,same_city,5,5,362.2,1,2,10,1383,0,0,0,0
TXN0023843,12484,624,restaurant,upi,same_city,18,2,102.95,0,0,2,1839,0,0,0,0
TXN0023844,12226,526,fashion,debit_card,same_city,16,2,195.19,0,0,4,889,1,0,0,0
TXN0023845,10615,602,grocery,wallet,same_city,21,0,63.28,0,0,6,1114,1,0,0,0
TXN0023846,12724,775,travel,net_banking,same_state,1,3,126.83,1,2,6,152,0,0,0,0
TXN0023847,12681,559,gaming,upi,different_state,1,4,50.0,1,0,4,592,0,0,0,0
TXN0023848,12849,667,grocery,upi,same_city,14,0,50.0,0,1,5,545,0,0,1,0
TXN0023849,10311,582,gaming,credit_card,same_city,19,6,395.25,0,2,8,2170,0,0,0,0
TXN0023850,12072,505,fuel,debit_card,international,10,3,223.61,1,1,2,2494,0,0,0,0
TXN0023851,12418,663,fashion,net_banking,same_state,21,2,457.46,0,1,8,1261,0,0,0,0
TXN0023852,10524,867,restaurant,credit_card,same_city,2,4,85.33,0,1,5,2470,0,1,0,0
TXN0023853,12277,701,restaurant,credit_card,same_city,13,3,198.93,0,1,4,2190,0,0,0,0
TXN0023854,11473,894,fashion,credit_card,same_city,5,0,638.61,0,1,7,686,0,0,0,0
TXN0023855,12425,676,travel,net_banking,international,15,2,292.01,0,0,6,1137,0,0,0,0
TXN0023856,10887,869,grocery,debit_card,same_city,2,4,50.0,0,0,6,1357,0,0,0,0
TXN0023857,11924,839,grocery,credit_card,same_city,22,6,50.0,0,1,3,2259,0,1,0,0
TXN0023858,12007,655,electronics,debit_card,same_city,9,3,596.7,2,0,4,418,0,1,0,0
TXN0023859,10461,777,fashion,wallet,international,11,6,54.26,0,0,4,1764,0,1,1,0
TXN0023860,12412,839,gaming,upi,same_city,5,6,83.53,0,0,4,646,0,0,0,0
TXN0023861,12151,802,fuel,debit_card,same_city,18,2,67.31,0,0,1,927,0,0,0,0
TXN0023862,10427,601,travel,upi,international,11,5,220.01,0,4,9,1684,0,0,0,0
TXN0023863,10468,579,fashion,credit_card,same_state,0,0,144.85,0,2,6,511,0,0,0,0
TXN0023864,11014,693,restaurant,debit_card,same_city,11,6,252.93,0,1,6,822,0,0,1,0
TXN0023865,11604,780,jewelry,upi,different_state,4,5,477.28,1,2,5,183,0,0,1,0
TXN0023866,10869,590,crypto,debit_card,same_city,23,6,366.07,0,2,6,889,0,0,0,1
TXN0023867,12817,566,travel,credit_card,different_state,14,3,188.34,0,0,2,987,0,0,0,0
TXN0023868,12727,714,grocery,upi,different_state,1,4,1764.31,0,0,9,1257,0,0,0,0
TXN0023869,12852,644,fuel,upi,same_city,21,3,82.93,1,0,1,1589,0,0,0,0
TXN0023870,10885,539,fashion,credit_card,different_state,22,4,320.5,0,0,2,1955,0,0,0,0
TXN0023871,12608,711,fashion,wallet,different_state,17,2,122.38,1,0,4,1319,0,0,0,0
TXN0023872,11273,785,jewelry,credit_card,different_state,19,1,168.12,0,0,3,367,0,0,0,0
TXN0023873,10330,558,electronics,upi,same_state,8,1,311.0,1,1,4,2298,0,0,0,0
TXN0023874,11955,527,restaurant,credit_card,same_state,17,6,50.0,0,2,7,740,1,0,0,0
TXN0023875,10586,546,grocery,debit_card,same_city,19,3,98.44,0,0,5,1830,0,0,0,0
TXN0023876,10200,736,grocery,wallet,same_city,16,0,50.0,0,3,7,1107,0,0,0,0
TXN0023877,10453,616,grocery,upi,same_city,10,5,50.0,0,0,10,2443,0,0,0,0
TXN0023878,10825,650,electronics,upi,same_state,3,2,295.32,0,1,6,582,0,0,0,0
TXN0023879,10110,582,crypto,wallet,same_city,11,2,326.97,0,0,8,1854,0,1,0,0
TXN0023880,12911,556,grocery,upi,same_city,7,3,112.11,1,0,4,1992,0,0,0,0
TXN0023881,10907,716,travel,credit_card,same_city,2,6,165.03,0,1,4,879,0,0,0,0
TXN0023882,11772,884,gaming,net_banking,same_city,0,2,65.74,0,0,5,845,0,0,0,0
TXN0023883,11567,719,grocery,debit_card,same_city,7,3,50.0,1,0,3,1328,0,1,0,0
TXN0023884,11232,784,grocery,upi,same_city,10,3,84.13,1,3,9,1086,0,0,0,0
TXN0023885,12080,741,travel,credit_card,same_state,19,0,212.85,0,1,4,2178,0,0,0,0
TXN0023886,10554,819,grocery,debit_card,same_state,19,1,112.41,0,0,8,419,0,0,0,0
TXN0023887,11903,598,electronics,upi,same_city,14,1,249.61,0,2,6,1619,0,1,0,0
TXN0023888,10106,741,grocery,debit_card,same_city,23,5,87.88,0,2,12,1517,0,0,0,0
TXN0023889,12273,702,restaurant,upi,same_state,15,6,669.19,0,2,6,1384,0,0,0,0
TXN0023890,12534,536,fashion,debit_card,same_city,4,2,253.33,0,1,5,114,0,1,0,0
TXN0023891,12226,745,fashion,credit_card,different_state,3,1,57.46,0,2,7,628,0,0,0,0
TXN0023892,11393,627,travel,debit_card,same_city,3,4,134.14,0,1,5,239,0,0,0,0
TXN0023893,12684,634,crypto,credit_card,same_city,16,0,659.49,0,0,2,2111,0,0,0,0
TXN0023894,12835,845,crypto,debit_card,different_state,13,6,92.35,0,1,5,630,0,0,0,0
TXN0023895,10166,842,grocery,upi,same_city,0,2,238.14,0,2,4,1236,0,0,0,0
TXN0023896,12710,563,gaming,credit_card,same_state,8,0,207.76,0,1,4,479,0,0,1,0
TXN0023897,12347,773,travel,credit_card,same_city,11,5,301.66,0,1,6,631,0,0,0,0
TXN0023898,11404,528,gaming,debit_card,different_state,7,1,246.03,0,1,8,2042,0,0,0,0
TXN0023899,12082,869,restaurant,upi,different_state,2,4,182.7,0,1,7,845,0,0,0,0
TXN0023900,12454,725,fuel,upi,different_state,6,2,50.0,0,2,6,2371,0,1,0,0
TXN0023901,11525,559,travel,upi,same_city,22,5,641.52,0,0,3,1799,0,0,0,0
TXN0023902,10313,553,gaming,credit_card,same_city,0,0,124.21,0,0,7,1571,0,0,0,0
TXN0023903,10815,827,restaurant,credit_card,same_city,0,3,94.97,1,1,4,1834,0,0,0,0
TXN0023904,10742,648,fashion,wallet,same_city,13,0,84.92,0,2,7,2014,0,0,1,0
TXN0023905,12774,557,gaming,credit_card,different_state,13,1,67.51,0,0,8,1379,0,0,0,0
TXN0023906,10825,535,jewelry,debit_card,different_state,6,5,984.7,0,1,2,674,0,0,0,0
TXN0023907,11124,644,gaming,debit_card,same_city,6,3,230.77,0,0,3,1636,0,0,0,0
TXN0023908,10568,749,restaurant,credit_card,same_city,4,0,50.0,0,1,3,2037,1,0,0,0
TXN0023909,11238,579,fuel,wallet,same_city,11,5,76.14,1,1,6,815,0,0,0,0
TXN0023910,11958,514,restaurant,upi,same_city,21,6,461.85,0,1,2,2030,0,0,0,0
TXN0023911,12623,539,grocery,credit_card,same_city,3,5,50.0,0,0,6,1530,0,0,0,0
TXN0023912,12109,580,travel,credit_card,same_state,0,5,220.24,0,0,5,1911,0,0,0,0
TXN0023913,10368,806,travel,wallet,same_city,0,6,122.44,1,0,3,1868,0,0,0,0
TXN0023914,11391,692,crypto,credit_card,same_city,2,2,677.13,1,0,4,1351,0,0,0,0
TXN0023915,10093,896,electronics,debit_card,same_state,19,1,208.31,0,2,10,1950,0,1,0,0
TXN0023916,11458,665,grocery,upi,same_city,17,4,50.0,0,1,6,178,0,0,0,0
TXN0023917,12097,852,fashion,debit_card,same_state,2,4,215.71,0,1,4,28,0,0,0,0
TXN0023918,12930,703,fashion,upi,same_city,4,5,62.46,0,1,4,2050,0,0,0,0
TXN0023919,10763,710,crypto,upi,same_state,13,2,86.56,0,2,7,2141,1,0,1,0
TXN0023920,12083,898,gaming,net_banking,same_city,10,3,700.27,2,0,2,837,0,0,0,0
TXN0023921,11433,872,restaurant,debit_card,same_state,8,2,54.31,0,3,13,416,0,0,0,0
TXN0023922,12147,888,crypto,debit_card,same_state,20,2,751.1,0,4,7,684,0,0,0,0
TXN0023923,10328,757,fashion,upi,international,1,4,184.08,0,2,8,1308,0,0,0,0
TXN0023924,10705,614,electronics,upi,same_city,22,2,98.21,0,1,5,1752,0,0,0,0
TXN0023925,10220,833,grocery,debit_card,same_city,3,3,71.09,0,0,4,1320,0,0,0,0
TXN0023926,11814,848,fuel,credit_card,same_state,9,2,1613.13,0,0,2,2109,0,0,1,0
TXN0023927,11861,732,gaming,debit_card,same_state,6,0,50.0,0,0,1,750,0,0,0,0
TXN0023928,12614,576,grocery,credit_card,different_state,18,2,474.74,0,1,3,971,0,0,1,0
TXN0023929,10995,815,gaming,credit_card,same_city,6,1,138.5,0,2,11,1394,0,0,0,0
TXN0023930,11021,595,travel,credit_card,same_city,1,5,124.42,0,1,8,851,0,0,0,0
TXN0023931,10109,597,jewelry,debit_card,same_city,4,0,297.25,1,1,4,2499,0,0,0,0
TXN0023932,10148,555,fashion,net_banking,same_city,7,4,253.98,0,1,3,2487,0,0,0,0
TXN0023933,12453,617,crypto,debit_card,same_city,7,3,1155.46,0,1,3,2247,0,1,0,0
TXN0023934,10698,618,grocery,net_banking,different_state,8,5,50.0,0,0,6,674,0,0,0,0
TXN0023935,11433,537,grocery,upi,same_city,8,6,177.0,1,3,16,1243,0,0,0,0
TXN0023936,10107,684,grocery,credit_card,same_city,18,1,186.23,1,1,7,214,0,0,0,0
TXN0023937,10388,857,fuel,wallet,same_city,2,5,92.56,0,0,4,1183,0,1,0,0
TXN0023938,10424,741,restaurant,debit_card,different_state,5,6,56.38,0,1,9,1672,0,0,0,1
TXN0023939,12494,550,gaming,debit_card,same_city,17,4,106.44,2,0,5,809,0,0,0,0
TXN0023940,12965,626,electronics,debit_card,same_city,10,1,129.09,1,1,3,669,0,0,0,0
TXN0023941,11091,602,restaurant,net_banking,same_city,11,4,135.63,0,2,7,259,0,0,0,0
TXN0023942,12703,728,gaming,credit_card,same_city,9,5,193.08,0,0,7,2467,0,0,0,0
TXN0023943,11999,710,fashion,debit_card,same_city,18,4,151.33,0,1,6,1449,0,0,0,0
TXN0023944,11663,884,electronics,credit_card,same_city,2,2,648.49,0,3,10,219,0,0,0,1
TXN0023945,11527,584,fashion,credit_card,same_city,6,2,105.35,0,0,4,1764,0,0,0,0
TXN0023946,12026,858,fashion,credit_card,same_city,12,3,525.6,0,2,6,1540,0,0,0,0
TXN0023947,12368,773,gaming,net_banking,same_state,2,5,50.0,0,0,4,1454,0,0,0,0
TXN0023948,12766,526,fuel,credit_card,same_city,18,0,186.5,0,0,5,2387,0,0,0,0
TXN0023949,11855,847,restaurant,upi,same_city,18,5,124.92,0,1,10,815,0,0,0,0
TXN0023950,12775,571,fashion,upi,same_state,2,0,92.96,1,0,2,9,0,0,0,0
TXN0023951,12627,594,crypto,credit_card,same_city,4,6,225.41,0,0,4,1026,0,0,0,0
TXN0023952,10446,575,fuel,credit_card,same_city,12,3,50.0,0,1,5,118,0,0,1,0
TXN0023953,11597,505,electronics,debit_card,international,8,2,556.68,0,4,11,347,0,0,1,0
TXN0023954,10209,589,restaurant,debit_card,international,20,6,332.78,0,0,4,2256,0,1,0,0
TXN0023955,10848,579,fashion,debit_card,same_state,18,4,344.04,0,1,7,525,0,0,1,0
TXN0023956,11862,721,fuel,upi,same_city,11,5,180.56,0,0,2,1172,0,0,0,0
TXN0023957,12417,582,grocery,debit_card,same_city,1,0,78.28,0,0,4,458,0,1,0,0
TXN0023958,11964,581,electronics,upi,same_city,19,6,284.26,0,0,6,404,0,0,0,0
TXN0023959,11587,651,jewelry,wallet,same_state,15,5,543.47,0,2,8,484,0,1,0,0
TXN0023960,11651,544,fuel,wallet,different_state,21,4,50.0,0,0,5,1578,0,0,0,0
TXN0023961,11916,711,jewelry,wallet,different_state,0,6,244.48,0,0,3,714,0,0,0,0
TXN0023962,11918,570,grocery,wallet,same_city,23,5,58.81,0,1,8,1187,0,0,0,0
TXN0023963,10576,762,grocery,wallet,same_city,23,3,101.1,0,2,9,2375,0,0,0,0
TXN0023964,11665,899,fashion,debit_card,same_state,7,2,476.02,0,1,6,1401,0,1,0,1
TXN0023965,10688,881,crypto,credit_card,same_state,21,4,61.84,0,1,4,1054,0,1,0,0
TXN0023966,10789,557,gaming,debit_card,international,14,3,50.0,1,1,7,1882,0,0,0,0
TXN0023967,10991,556,travel,upi,same_city,14,5,981.29,0,0,8,407,0,0,0,0
TXN0023968,12210,610,fashion,credit_card,same_city,3,5,819.82,0,3,7,426,0,0,0,0
TXN0023969,10976,641,fuel,wallet,same_city,17,2,65.18,0,0,2,258,0,0,0,0
TXN0023970,11355,555,travel,net_banking,same_city,21,5,725.94,0,2,9,1592,0,0,0,0
TXN0023971,11687,511,grocery,debit_card,same_state,1,0,92.34,0,1,4,1946,0,0,1,0
TXN0023972,10349,848,restaurant,credit_card,same_city,1,2,190.89,0,0,2,1215,0,0,0,0
TXN0023973,11771,514,fashion,credit_card,same_city,20,2,172.78,1,0,3,1426,0,0,0,0
TXN0023974,12717,507,travel,upi,international,0,1,3843.24,0,1,6,1584,0,1,0,0
TXN0023975,10425,730,fuel,credit_card,same_city,23,6,214.98,0,1,3,906,0,0,1,0
TXN0023976,10326,685,electronics,credit_card,same_city,12,4,795.9,0,1,7,1221,0,0,1,0
TXN0023977,11129,552,gaming,debit_card,same_city,12,4,72.0,0,1,5,616,0,0,0,0
TXN0023978,10254,636,fuel,debit_card,same_state,3,0,114.8,0,0,2,99,0,0,0,0
TXN0023979,12037,673,grocery,net_banking,different_state,12,1,50.0,0,0,0,1282,0,0,0,0
TXN0023980,12405,847,fuel,debit_card,same_city,13,6,294.02,0,0,10,1741,0,0,0,0
TXN0023981,11990,718,crypto,upi,same_city,4,1,723.89,0,0,4,508,0,0,0,0
TXN0023982,10443,762,restaurant,net_banking,same_state,20,6,162.86,0,0,8,1060,0,0,0,0
TXN0023983,10112,754,electronics,credit_card,same_city,9,1,88.37,3,0,3,575,0,1,0,0
TXN0023984,11053,799,gaming,debit_card,different_state,14,5,78.52,0,0,3,387,0,1,0,0
TXN0023985,12571,769,fuel,upi,different_state,13,0,50.0,0,1,6,1649,0,0,0,0
TXN0023986,10688,574,travel,debit_card,different_state,16,5,209.99,0,1,4,2003,0,0,1,0
TXN0023987,10990,723,grocery,credit_card,same_city,1,0,69.93,0,1,5,744,0,0,0,0
TXN0023988,11873,870,gaming,debit_card,same_city,1,1,74.2,0,2,8,1642,0,0,0,0
TXN0023989,10045,591,gaming,upi,different_state,15,2,50.0,1,1,4,2055,0,1,0,0
TXN0023990,11194,633,grocery,wallet,international,6,5,123.28,1,0,4,1128,0,0,0,1
TXN0023991,10756,662,fuel,net_banking,same_city,1,6,168.1,0,0,5,2203,1,0,0,0
TXN0023992,11376,697,travel,net_banking,same_city,21,3,526.86,0,2,9,1444,0,0,0,0
TXN0023993,11226,688,gaming,wallet,same_city,19,1,107.19,0,1,3,956,0,0,0,0
TXN0023994,11249,572,crypto,wallet,international,19,6,103.86,0,5,10,2019,0,1,0,0
TXN0023995,10563,885,gaming,credit_card,same_state,9,5,95.89,0,1,4,1124,0,0,0,0
TXN0023996,12208,705,grocery,upi,same_city,0,2,191.66,0,1,2,1106,0,0,0,0
TXN0023997,12887,530,fuel,debit_card,different_state,8,1,121.65,0,1,4,1173,0,0,0,0
TXN0023998,12585,881,fuel,upi,same_state,18,6,202.33,0,1,9,2429,0,0,0,0
TXN0023999,12272,618,fashion,net_banking,same_city,21,3,291.38,0,3,9,2342,0,0,1,0
TXN0024000,11340,782,fashion,debit_card,same_city,16,1,129.01,0,2,7,1015,0,0,0,0
TXN0024001,11437,865,grocery,upi,same_state,20,0,90.94,2,2,4,1909,0,0,0,0
TXN0024002,10094,658,gaming,wallet,same_city,1,1,103.47,2,2,4,717,1,0,0,0
TXN0024003,11802,754,fuel,debit_card,different_state,15,2,199.64,0,1,4,697,0,0,1,0
TXN0024004,10948,744,crypto,credit_card,same_state,22,4,249.94,0,1,7,295,0,0,0,0
TXN0024005,10552,605,crypto,upi,same_city,23,0,57.68,0,0,2,231,0,0,0,0
TXN0024006,12692,697,crypto,upi,same_state,10,4,277.53,0,1,7,211,0,0,0,0
TXN0024007,10065,619,electronics,debit_card,same_city,9,3,214.34,0,1,5,2058,0,0,0,0
TXN0024008,11497,581,fuel,debit_card,different_state,9,3,410.48,0,0,2,169,0,0,0,0
TXN0024009,10664,807,electronics,debit_card,same_state,20,2,2845.29,0,0,5,213,0,0,0,0
TXN0024010,12731,769,travel,wallet,different_state,21,4,319.75,0,0,4,1164,0,0,0,0
TXN0024011,12957,686,fuel,credit_card,same_state,2,4,412.29,0,1,6,1598,0,0,0,0
TXN0024012,12884,775,restaurant,credit_card,same_city,14,0,50.0,0,2,4,1272,0,0,0,0
TXN0024013,12618,873,travel,debit_card,different_state,18,0,144.86,0,1,5,251,1,0,0,0
TXN0024014,12743,551,grocery,credit_card,different_state,3,1,50.0,1,1,8,371,0,0,0,0
TXN0024015,10179,856,restaurant,wallet,international,14,0,204.27,1,2,4,2452,0,0,0,0
TXN0024016,12881,795,travel,debit_card,same_state,22,2,664.33,0,0,6,971,0,1,0,0
TXN0024017,11482,567,restaurant,upi,same_state,21,2,50.0,0,1,3,2451,0,1,0,0
TXN0024018,10201,799,electronics,wallet,same_city,3,4,484.36,0,0,4,2004,0,0,0,0
TXN0024019,11498,633,fuel,wallet,same_city,21,0,136.59,0,0,3,891,0,1,0,0
TXN0024020,11541,842,gaming,wallet,same_city,18,0,166.2,0,0,4,559,0,0,0,0
TXN0024021,12590,619,electronics,debit_card,same_state,8,2,215.57,0,0,3,2281,2,0,0,0
TXN0024022,12821,556,restaurant,net_banking,same_city,10,3,167.36,0,0,3,1513,0,0,0,0
TXN0024023,11312,685,electronics,upi,different_state,7,1,722.29,1,0,8,1645,0,0,0,0
TXN0024024,11948,571,fuel,debit_card,same_city,0,5,77.85,1,1,8,1836,0,0,0,1
TXN0024025,10693,657,restaurant,upi,different_state,21,2,216.27,0,0,2,959,0,0,1,0
TXN0024026,11719,727,crypto,net_banking,same_city,14,5,220.97,0,1,7,1160,0,0,0,0
TXN0024027,11267,807,grocery,credit_card,same_city,1,1,59.3,0,3,11,400,0,0,0,0
TXN0024028,11791,733,travel,wallet,same_state,14,6,798.69,0,4,12,1073,1,1,0,0
TXN0024029,12659,510,grocery,debit_card,same_city,14,3,50.0,0,0,4,1455,0,0,0,0
TXN0024030,11721,674,grocery,debit_card,same_state,10,2,50.0,0,2,9,849,0,0,0,0
TXN0024031,11621,760,jewelry,net_banking,same_city,17,6,2372.91,1,0,3,1045,0,0,0,0
TXN0024032,11197,630,restaurant,credit_card,same_city,9,5,135.02,0,1,10,738,0,0,0,0
TXN0024033,11557,898,gaming,debit_card,same_city,22,1,77.12,0,0,5,769,0,0,0,0
TXN0024034,11532,885,restaurant,credit_card,same_city,18,6,89.78,0,1,5,2223,0,0,0,0
TXN0024035,12291,501,grocery,credit_card,different_state,16,4,94.34,1,0,10,523,0,0,0,1
TXN0024036,12107,748,fuel,wallet,international,9,4,112.2,0,2,5,1310,0,1,0,0
TXN0024037,10103,699,grocery,upi,same_city,21,5,84.01,0,2,4,1135,0,0,0,0
TXN0024038,12698,681,gaming,upi,same_city,16,2,126.25,0,1,3,1337,0,0,0,0
TXN0024039,11694,849,restaurant,credit_card,same_city,14,5,52.19,1,0,5,1843,0,0,0,0
TXN0024040,11010,626,electronics,credit_card,different_state,2,4,150.76,1,0,7,1551,0,0,0,0
TXN0024041,11767,881,crypto,debit_card,same_city,8,0,206.94,0,0,4,407,0,0,0,0
TXN0024042,12124,796,jewelry,debit_card,same_city,1,4,237.11,0,5,8,561,0,0,0,0
TXN0024043,11041,696,grocery,credit_card,same_state,0,2,50.0,1,2,8,2399,0,1,0,0
TXN0024044,11557,785,electronics,net_banking,same_city,22,3,1612.18,1,2,6,1985,0,0,0,0
TXN0024045,11207,543,grocery,debit_card,different_state,9,2,164.53,0,1,3,1495,0,1,1,0
TXN0024046,11680,509,fashion,wallet,same_state,1,2,1801.5,1,2,6,2378,0,0,0,0
TXN0024047,11678,724,electronics,upi,international,13,4,242.52,0,1,3,1077,0,0,0,0
TXN0024048,12745,715,fashion,debit_card,same_city,18,1,447.65,1,1,6,1564,0,0,0,0
TXN0024049,12993,710,jewelry,upi,same_city,6,2,111.49,0,1,4,1983,0,0,0,0
TXN0024050,12314,785,electronics,net_banking,different_state,0,4,1495.8,0,0,8,2398,0,1,0,0
TXN0024051,10780,716,restaurant,debit_card,same_city,7,1,51.88,0,1,6,1533,0,1,0,0
TXN0024052,12656,830,electronics,wallet,international,6,0,120.73,0,0,7,2140,0,0,0,0
TXN0024053,10945,548,grocery,credit_card,international,13,1,409.07,0,1,7,2084,0,1,0,0
TXN0024054,11830,662,travel,credit_card,same_state,2,3,315.51,1,0,3,768,0,0,1,0
TXN0024055,10547,692,electronics,credit_card,same_city,11,0,66.24,0,2,5,1194,0,1,0,1
TXN0024056,12207,644,grocery,credit_card,same_city,13,5,1106.2,0,2,13,949,0,0,0,0
TXN0024057,12984,658,grocery,credit_card,same_state,20,5,50.0,0,0,2,861,0,0,0,0
TXN0024058,12446,825,gaming,wallet,same_city,10,5,90.33,0,1,9,2236,0,0,0,0
TXN0024059,12590,679,restaurant,debit_card,same_city,17,5,123.95,0,3,6,1961,0,0,1,0
TXN0024060,12174,525,electronics,debit_card,same_city,1,6,356.48,0,1,6,1790,1,0,0,0
TXN0024061,11797,599,grocery,credit_card,same_city,8,3,97.0,0,4,9,1393,0,0,0,0
TXN0024062,11880,888,gaming,credit_card,same_city,1,1,50.0,0,0,8,2034,0,1,0,0
TXN0024063,10947,610,jewelry,debit_card,same_state,14,0,130.7,0,1,2,1536,0,0,0,0
TXN0024064,12257,769,fuel,credit_card,same_city,8,0,153.6,1,0,6,77,1,0,1,0
TXN0024065,12197,550,fuel,wallet,same_city,10,1,50.0,0,0,7,1639,0,0,0,0
TXN0024066,10030,514,fuel,debit_card,same_state,20,4,50.0,0,3,5,1316,0,0,0,0
TXN0024067,10611,627,restaurant,upi,same_city,0,4,92.07,0,2,6,922,0,0,0,0
TXN0024068,11864,639,electronics,upi,same_state,19,5,1597.48,0,2,7,931,0,1,0,0
TXN0024069,10301,741,fashion,debit_card,same_city,19,6,148.73,0,1,2,625,0,0,1,0
TXN0024070,12912,545,grocery,upi,different_state,8,5,153.51,0,1,3,2166,0,1,1,0
TXN0024071,12812,733,fuel,net_banking,same_city,15,1,475.2,0,4,8,1995,0,0,0,0
TXN0024072,10682,571,fuel,credit_card,same_state,18,2,243.3,0,0,3,1408,1,0,0,0
TXN0024073,10256,594,grocery,net_banking,same_city,7,1,50.0,0,0,4,2492,0,0,0,0
TXN0024074,10939,784,grocery,net_banking,international,9,1,114.2,0,1,6,583,0,1,0,0
TXN0024075,12056,631,electronics,credit_card,same_state,14,2,3146.25,0,0,2,1181,0,0,0,0
TXN0024076,12894,780,travel,credit_card,same_city,14,2,274.88,0,2,9,1455,0,0,1,0
